length,url_count,exclamation_count,dollar_count,uppercase_ratio,label
2051,0,0,0,0.02387914230019493,0
1982,0,0,0,0.025214321734745335,0
1154,0,0,0,0.0380952380952381,0
1821,0,0,1,0.04061470911086718,0
428,0,0,0,0.06293706293706294,0
256,0,0,0,0.08949416342412451,0
2025,0,0,0,0.020236920039486673,0
233,0,0,0,0.07264957264957266,0
1239,0,0,0,0.02258064516129032,0
1683,0,0,0,0.027909738717339667,0
1938,0,0,0,0.02475502836513667,0
1260,0,0,0,0.030927835051546393,0
1332,0,1,0,0.11477869467366841,0
645,0,0,0,0.017027863777089782,0
723,0,1,0,0.055248618784530384,0
727,0,3,0,0.07554945054945054,0
1256,0,3,2,0.0477326968973747,0
519,0,1,0,0.07115384615384615,0
653,0,1,0,0.10091743119266056,0
627,0,1,0,0.06687898089171974,0
608,0,3,0,0.0722495894909688,0
1026,0,0,0,0.03992210321324245,0
1089,0,1,0,0.04128440366972477,0
1136,0,1,0,0.052770448548812667,0
1644,0,1,0,0.041945288753799395,0
338,0,0,0,0.08259587020648967,0
1256,0,1,0,0.08035003977724742,0
507,0,1,0,0.12401574803149606,0
842,0,1,1,0.1103202846975089,0
1362,0,1,0,0.04035216434336023,0
647,0,1,0,0.10493827160493827,0
928,0,1,0,0.061356297093649086,0
1506,0,1,0,0.07365627073656271,0
450,0,4,0,0.08647450110864745,0
360,0,1,0,0.08310249307479224,0
771,0,0,1,0.04404145077720207,0
979,0,1,0,0.05714285714285714,0
624,0,0,0,0.0496,0
870,0,1,0,0.0642939150401837,0
1785,0,1,0,0.04647256438969765,0
917,0,1,0,0.06209150326797386,0
888,0,1,0,0.05061867266591676,0
716,0,1,0,0.08089260808926081,0
631,0,1,0,0.07911392405063292,0
378,0,0,0,0.06596306068601583,0
1558,0,0,0,0.026298909557408594,0
2014,0,1,0,0.05905707196029777,0
546,0,0,0,0.054844606946983544,0
769,0,0,1,0.09740259740259741,0
1716,0,0,0,0.0722189866045428,0
1242,0,0,2,0.09090909090909091,0
489,0,0,0,0.07755102040816327,0
1193,0,0,0,0.06281407035175879,0
1699,0,1,0,0.060588235294117644,0
826,0,1,0,0.0471584038694075,0
1457,0,0,0,0.02880658436213992,0
1641,0,2,0,0.09987819732034105,0
2663,0,4,0,0.04504504504504504,0
1895,0,0,0,0.02109704641350211,0
1325,0,0,0,0.049019607843137254,0
667,0,3,2,0.059880239520958084,0
1226,0,0,0,0.05134474327628362,0
2172,0,0,0,0.04509894155545329,0
995,0,0,1,0.04919678714859438,0
719,0,0,0,0.06805555555555555,0
1075,0,0,0,0.03717472118959108,0
421,0,0,0,0.052132701421800945,0
744,0,0,0,0.056375838926174496,0
686,0,0,0,0.06550218340611354,0
940,0,3,2,0.04144527098831031,0
913,0,0,0,0.06455142231947483,0
900,0,0,0,0.048834628190899,0
392,0,0,0,0.05343511450381679,0
841,0,1,0,0.08907363420427554,0
1668,0,0,0,0.12342720191731575,0
439,0,0,0,0.03409090909090909,0
950,0,0,0,0.023133543638275498,0
1152,0,0,0,0.0398959236773634,0
931,0,0,0,0.043991416309012876,0
839,0,2,0,0.023809523809523808,0
801,0,0,0,0.03615960099750624,0
684,0,0,0,0.059854014598540145,0
418,0,1,0,0.0477326968973747,0
1070,0,1,0,0.051353874883286646,0
988,0,1,0,0.027300303336703743,0
849,0,0,0,0.18235294117647058,0
796,0,0,0,0.09284818067754078,0
656,0,0,0,0.0654490106544901,0
557,0,0,0,0.07168458781362007,0
1824,0,0,0,0.03232876712328767,0
939,0,0,0,0.06170212765957447,0
1799,0,0,0,0.056666666666666664,0
2675,0,2,0,0.04895366218236173,0
515,0,0,0,0.06395348837209303,0
579,0,0,0,0.07241379310344828,0
1081,0,0,0,0.05730129390018484,0
185,0,0,0,0.11827956989247312,0
1110,0,1,1,0.0846084608460846,0
696,0,0,0,0.03443328550932568,0
225,0,1,0,0.05752212389380531,0
1292,0,0,0,0.07888631090487239,0
1425,0,0,7,0.04628330995792426,0
1115,0,1,6,0.04390681003584229,0
2446,0,0,1,0.04086636697997548,0
1063,0,1,6,0.045112781954887216,0
1579,0,0,0,0.10569620253164556,0
2394,0,0,1,0.04133611691022965,0
649,0,1,0,0.09076923076923077,0
654,0,0,0,0.04122137404580153,0
836,0,0,0,0.07885304659498207,0
1359,0,1,1,0.04852941176470588,0
3098,0,1,0,0.06550500161342368,0
633,0,0,0,0.07255520504731862,0
703,0,0,0,0.10227272727272728,0
617,0,0,0,0.11165048543689321,0
661,0,0,0,0.12537764350453173,0
1117,0,2,0,0.06440071556350627,0
628,0,0,0,0.08585055643879173,0
5328,0,0,0,0.1848376806155001,0
689,0,1,0,0.057971014492753624,0
1972,0,1,0,0.15103902686264573,0
1123,0,1,0,0.051601423487544484,0
630,0,0,0,0.028526148969889066,0
564,0,0,0,0.04247787610619469,0
897,0,0,0,0.0467706013363029,0
539,0,1,0,0.09444444444444444,0
1200,0,0,0,0.038301415487094086,0
925,0,0,0,0.0734341252699784,0
1032,0,2,0,0.03872216844143272,0
741,0,2,0,0.057951482479784364,0
1028,0,1,0,0.04664723032069971,0
616,0,4,0,0.04538087520259319,0
503,0,1,0,0.09126984126984126,0
761,0,0,1,0.047244094488188976,0
1816,0,0,0,0.02531645569620253,0
2192,0,0,0,0.02781577747378021,0
1090,0,1,1,0.06691109074243813,0
868,0,1,0,0.05868814729574223,0
653,0,1,0,0.06269113149847094,0
920,0,1,0,0.048859934853420196,0
1866,0,1,0,0.048205677557579006,0
2711,0,2,0,0.056784660766961655,0
521,0,1,0,0.06896551724137931,0
5917,0,3,0,0.04765123352483947,0
1432,0,0,0,0.03349616189811584,0
567,0,1,0,0.05985915492957746,0
1038,0,3,0,0.07025986525505294,0
635,0,1,0,0.050314465408805034,0
3278,0,3,0,0.05550472705093016,0
636,0,1,0,0.05180533751962323,0
1631,0,1,0,0.04595588235294118,0
970,0,1,0,0.04943357363542739,0
1202,0,1,0,0.05236907730673317,0
742,0,1,0,0.06460296096904442,0
663,0,0,0,0.04066265060240964,0
2214,0,3,0,0.05417607223476298,0
514,0,0,0,0.04466019417475728,0
1381,0,6,0,0.08104196816208394,0
1685,0,2,0,0.05338078291814947,0
1429,0,0,0,0.05034965034965035,0
900,0,1,0,0.05660377358490566,0
1245,0,2,0,0.045746388443017656,0
1398,0,2,0,0.06075768406004289,0
553,0,1,0,0.07220216606498195,0
926,0,1,0,0.05825242718446602,0
2202,0,7,0,0.07943713118474807,0
868,0,1,0,0.04257767548906789,0
938,0,1,0,0.04898828541001065,0
1302,0,2,0,0.05755947812739831,0
1381,0,2,0,0.049927641099855286,0
616,0,1,0,0.055105348460291734,0
420,0,1,0,0.07838479809976247,0
1051,0,1,0,0.05038022813688213,0
4214,0,0,0,0.035112692763938316,0
761,0,0,0,0.051181102362204724,0
688,0,2,0,0.05079825834542816,0
408,0,0,0,0.06356968215158924,0
522,0,0,0,0.0497131931166348,0
1058,0,0,0,0.06043437204910293,0
1138,0,1,0,0.02897278314310799,0
1694,0,0,0,0.043067846607669616,0
521,0,0,0,0.06130268199233716,0
841,0,0,0,0.043942992874109264,0
1049,0,0,0,0.06952380952380953,0
1430,0,0,3,0.07407407407407407,0
1994,0,0,3,0.06466165413533835,0
697,0,0,0,0.04154727793696275,0
790,0,0,0,0.035398230088495575,0
478,0,0,0,0.05219206680584551,0
839,0,0,0,0.08095238095238096,0
923,0,0,0,0.05411255411255411,0
558,0,0,0,0.046511627906976744,0
808,0,0,0,0.037082818294190356,0
626,0,0,0,0.05582137161084529,0
1163,0,0,0,0.0352233676975945,0
1502,0,0,0,0.04058549567531603,0
1042,0,0,0,0.04218600191754554,0
690,0,0,0,0.03183791606367583,0
1191,0,0,0,0.034395973154362415,0
2754,0,0,0,0.09582577132486389,0
1320,0,0,0,0.0348221044663134,0
754,0,0,0,0.176158940397351,0
771,0,0,0,0.05569948186528497,0
891,0,0,0,0.03587443946188341,0
1778,0,0,0,0.039910061832490164,0
1239,0,0,0,0.043548387096774194,0
1048,0,0,1,0.03145853193517636,0
3144,0,0,0,0.018124006359300476,0
1108,0,0,0,0.028854824165915238,0
5834,0,1,0,0.02964867180805484,0
832,0,0,0,0.04801920768307323,0
1253,0,0,0,0.019936204146730464,0
918,0,0,0,0.04352557127312296,0
4154,0,1,1,0.026474127557160047,0
730,0,0,0,0.060191518467852256,0
2932,0,0,1,0.03886805318786226,0
4426,0,0,0,0.03478653715834651,0
1512,0,0,0,0.054196959682749506,0
1481,0,0,0,0.043184885290148446,0
2527,0,1,0,0.027294303797468354,0
3114,0,0,0,0.03499197431781702,0
1972,0,0,1,0.03395843892549417,0
810,0,0,0,0.04315659679408138,0
2625,0,1,0,0.01942117288651942,0
1426,0,1,0,0.03153468815697267,0
412,0,0,0,0.031476997578692496,0
569,0,1,0,0.08421052631578947,0
591,0,0,0,0.05912162162162162,0
491,0,0,0,0.026422764227642278,0
997,0,0,0,0.02404809619238477,0
1575,0,0,0,0.021573604060913704,0
302,0,0,0,0.0594059405940594,0
1081,0,0,0,0.04251386321626617,0
2467,0,0,0,0.02106969205834684,0
1138,0,0,0,0.030728709394205442,0
2016,0,0,0,0.02478929102627665,0
1213,0,0,2,0.039538714991762765,0
1237,0,0,0,0.0444264943457189,0
1192,0,1,0,0.02179379715004191,0
1249,0,0,2,0.0336,0
580,0,0,0,0.027538726333907058,0
417,0,0,0,0.0430622009569378,0
796,0,0,0,0.028858218318695106,0
1301,0,0,0,0.03609831029185868,0
2652,0,0,0,0.017338861666038447,0
631,0,1,0,0.03955696202531646,0
756,0,0,0,0.013210039630118891,0
3150,0,3,0,0.031735956839098696,0
1171,0,0,0,0.013651877133105802,0
533,0,0,0,0.0299625468164794,0
2575,0,0,1,0.027562111801242236,0
2225,0,1,0,0.017969451931716084,0
1960,0,0,0,0.04436511983681795,0
489,0,0,0,0.022448979591836733,0
710,0,0,0,0.04922644163150492,0
1138,0,0,0,0.038630377524143986,0
1821,0,0,0,0.03512623490669594,0
590,0,0,0,0.025380710659898477,0
743,0,0,0,0.02956989247311828,0
587,0,0,0,0.022108843537414966,0
1117,0,0,0,0.03041144901610018,0
1207,0,0,0,0.059602649006622516,0
1599,0,0,0,0.0325,0
654,0,0,0,0.06412213740458016,0
1664,0,0,0,0.043243243243243246,0
279,0,0,0,0.05357142857142857,0
713,0,0,0,0.029411764705882353,0
423,0,0,0,0.0660377358490566,0
3715,0,1,0,0.02502691065662002,0
1823,0,0,0,0.03179824561403509,0
897,0,0,0,0.01893095768374165,0
604,0,0,0,0.01652892561983471,0
3612,0,1,0,0.03016883476335455,0
924,0,0,0,0.01945945945945946,0
456,0,0,0,0.0437636761487965,0
904,0,0,0,0.01878453038674033,0
195,0,0,0,0.02040816326530612,0
824,0,0,0,0.0496969696969697,0
438,0,0,0,0.04783599088838269,0
690,0,0,0,0.03473227206946455,0
296,0,0,0,0.06734006734006734,0
141,0,0,0,0.04225352112676056,0
300,0,0,0,0.059800664451827246,0
1209,0,0,0,0.024793388429752067,0
984,0,0,0,0.025380710659898477,0
682,0,0,0,0.04685212298682284,0
559,0,0,0,0.044642857142857144,0
431,0,1,0,0.05324074074074074,0
406,0,0,0,0.05405405405405406,0
165,0,0,0,0.060240963855421686,0
450,0,1,0,0.06208425720620843,0
756,0,1,0,0.02509907529722589,0
846,0,1,0,0.02715466351829988,0
1872,0,1,0,0.02829684997330486,0
3552,0,1,0,0.02251618350689558,0
731,0,0,0,0.050546448087431695,0
981,0,0,0,0.02240325865580448,0
966,0,0,0,0.06928645294725956,0
214,0,0,0,0.018604651162790697,0
452,0,1,0,0.04415011037527594,0
577,0,0,0,0.02422145328719723,0
1733,0,1,0,0.05190311418685121,0
10368,0,3,10,0.02623203780499566,0
2646,0,2,0,0.03135625236116358,0
7466,0,5,1,0.033882415963573054,0
2384,0,0,0,0.029350104821802937,0
873,0,0,0,0.02517162471395881,0
600,0,0,0,0.011647254575707155,0
1129,0,1,0,0.01504424778761062,0
2275,0,0,0,0.013620386643233744,0
900,0,1,0,0.018867924528301886,0
469,0,1,0,0.07872340425531915,0
1312,0,1,0,0.014470677837014471,0
1265,0,0,0,0.035545023696682464,0
313,0,0,0,0.08917197452229299,0
686,0,0,0,0.020378457059679767,0
1138,0,0,0,0.013169446883230905,0
265,0,0,0,0.03759398496240601,0
2362,0,1,0,0.01184934405416843,0
547,0,2,0,0.029197080291970802,0
1036,0,2,0,0.041465766634522665,0
2382,0,2,0,0.029794376835921108,0
397,0,1,0,0.032663316582914576,0
338,0,0,0,0.032448377581120944,0
266,0,0,0,0.0299625468164794,0
633,0,0,0,0.026813880126182965,0
459,0,0,0,0.04782608695652174,0
1275,0,1,0,0.02037617554858934,0
211,0,0,0,0.0330188679245283,0
1541,0,1,0,0.03826199740596628,0
1024,0,2,0,0.04097560975609756,0
452,0,1,0,0.0706401766004415,0
4543,0,2,0,0.032350352112676055,0
1774,0,1,0,0.010140845070422535,0
2058,0,0,0,0.011656143759106362,0
697,0,0,0,0.025787965616045846,0
1059,0,0,0,0.02358490566037736,0
507,0,0,0,0.023622047244094488,0
2366,0,0,0,0.019856358259400086,0
5426,1,2,0,0.05048829924451815,0
2295,0,1,0,0.03397212543554007,0
522,0,0,0,0.03441682600382409,0
486,0,0,0,0.049281314168377825,0
3941,0,1,0,0.016996448503297817,0
1370,0,1,0,0.021152443471918306,0
356,0,1,0,0.04201680672268908,0
835,0,0,0,0.025119617224880382,0
434,0,0,0,0.041379310344827586,0
721,0,1,0,0.027700831024930747,0
1432,0,0,0,0.045359385903698535,0
632,0,0,0,0.05687203791469194,0
1676,0,0,0,0.07096004770423375,0
660,0,0,0,0.059001512859304085,0
1423,0,0,0,0.037219101123595506,0
1423,0,0,0,0.046348314606741575,0
663,0,0,0,0.05271084337349398,0
905,0,0,0,0.039735099337748346,0
544,0,0,0,0.04954128440366973,0
1122,0,0,0,0.06322350845948353,0
542,0,0,0,0.055248618784530384,0
1116,0,1,0,0.08236347358997315,0
526,0,0,0,0.04554079696394687,0
1205,0,0,0,0.05223880597014925,0
1716,0,1,0,0.057076295864880604,0
660,0,0,0,0.049924357034795766,0
705,0,1,0,0.060906515580736544,0
2288,0,4,0,0.06247269550021844,0
529,0,0,0,0.04339622641509434,0
1065,0,0,0,0.04878048780487805,0
766,0,0,0,0.04954367666232073,0
567,0,0,0,0.04225352112676056,0
1017,0,0,0,0.03831041257367387,0
552,0,0,0,0.06329113924050633,0
1190,0,2,0,0.07388748950461797,0
549,0,0,0,0.04727272727272727,0
1427,0,0,1,0.04061624649859944,0
555,0,0,0,0.046762589928057555,0
1011,0,0,0,0.05237154150197629,0
723,0,0,0,0.05939226519337017,0
2514,0,0,0,0.04771371769383698,0
1233,0,0,0,0.06239870340356564,0
544,0,0,0,0.045871559633027525,0
1098,0,1,2,0.047315741583257506,0
1440,0,0,0,0.047883414295628035,0
1639,0,3,0,0.039634146341463415,0
562,0,0,0,0.0497335701598579,0
1372,0,0,0,0.06117989803350328,0
534,0,0,0,0.04672897196261682,0
994,0,1,0,0.05829145728643216,0
536,0,0,0,0.055865921787709494,0
1071,0,0,0,0.07462686567164178,0
662,0,0,0,0.05279034690799397,0
2065,0,0,0,0.044530493707647625,0
562,0,0,0,0.047957371225577264,0
991,0,1,0,0.0625,0
569,0,0,0,0.042105263157894736,0
1041,0,0,0,0.036468330134357005,0
1070,0,0,0,0.05415499533146592,0
541,0,0,0,0.04428044280442804,0
2570,0,0,0,0.035394788020225595,0
650,0,0,0,0.04915514592933948,0
1515,0,0,0,0.060026385224274406,0
907,0,0,5,0.08149779735682819,0
521,0,3,0,0.032567049808429116,0
430,0,0,0,0.08120649651972157,0
1198,0,0,0,0.03753127606338615,0
1113,0,0,0,0.06014362657091562,0
835,0,2,0,0.04425837320574163,0
350,0,0,0,0.07407407407407407,0
351,0,0,0,0.07954545454545454,0
626,0,0,0,0.05901116427432217,0
1854,0,1,0,0.05013477088948787,0
943,0,0,0,0.05614406779661017,0
811,0,0,0,0.0480295566502463,0
735,0,1,0,0.08967391304347826,0
883,0,1,0,0.07692307692307693,0
205,0,0,0,0.10194174757281553,0
797,0,1,0,0.11904761904761904,0
139,0,0,0,0.15,0
145,0,2,0,0.1643835616438356,0
678,0,0,0,0.06332842415316642,0
157,0,0,0,0.13291139240506328,0
1081,0,1,0,0.03974121996303143,0
448,0,0,0,0.0957683741648107,0
346,0,0,0,0.12968299711815562,0
780,0,0,0,0.04865556978233035,0
1188,0,0,1,0.03868797308662742,0
175,0,0,0,0.11931818181818182,0
541,0,1,0,0.06273062730627306,0
259,0,0,0,0.08076923076923077,0
931,0,0,0,0.06759656652360516,0
263,0,0,0,0.09090909090909091,0
1422,0,0,0,0.03162333099086437,0
139,0,0,0,0.15,0
261,0,1,0,0.09541984732824428,0
129,0,0,0,0.17692307692307693,0
141,0,0,0,0.21830985915492956,0
377,0,0,0,0.07407407407407407,0
382,0,1,0,0.09399477806788512,0
425,0,0,0,0.08450704225352113,0
337,0,0,0,0.11242603550295859,0
333,0,1,0,0.08383233532934131,0
1961,0,0,0,0.09072375127421,0
1853,0,0,0,0.038834951456310676,0
199,0,1,0,0.15,0
500,0,0,0,0.07385229540918163,0
831,0,4,0,0.056490384615384616,0
131,0,0,0,0.1590909090909091,0
2146,0,0,0,0.08663251047973917,0
312,0,0,0,0.12140575079872204,0
535,0,1,0,0.06529850746268656,0
169,0,0,0,0.13529411764705881,0
800,0,0,0,0.049937578027465665,0
1236,0,0,0,0.060630557801131774,0
1646,0,1,0,0.06860959319975714,0
145,0,2,0,0.17123287671232876,0
159,0,0,0,0.13125,0
236,0,0,0,0.09282700421940929,0
328,0,0,0,0.08206686930091185,0
390,0,0,0,0.08439897698209718,0
147,0,2,0,0.12837837837837837,0
248,0,0,0,0.1646586345381526,0
236,0,0,0,0.08016877637130802,0
133,0,0,0,0.1865671641791045,0
353,0,0,0,0.059322033898305086,0
135,0,0,0,0.18382352941176472,0
193,0,0,0,0.10824742268041238,0
217,0,0,0,0.10550458715596331,0
630,0,0,0,0.0491283676703645,0
295,0,0,0,0.10135135135135136,0
461,0,0,0,0.08658008658008658,0
225,0,0,0,0.12831858407079647,0
859,0,1,0,0.06162790697674419,0
403,0,1,0,0.05693069306930693,0
1061,0,1,0,0.07815442561205273,0
304,0,1,0,0.13114754098360656,0
1234,0,1,0,0.05020242914979757,0
677,0,2,0,0.0855457227138643,0
768,0,6,0,0.08192457737321196,0
554,0,0,0,0.07927927927927927,0
1292,0,0,0,0.037122969837587005,0
511,0,0,0,0.083984375,0
735,0,1,0,0.0625,0
693,0,1,0,0.05187319884726225,0
532,0,1,0,0.1575984990619137,0
275,0,1,0,0.15942028985507245,0
1064,0,1,0,0.036619718309859155,0
562,0,0,0,0.0763765541740675,0
155,0,0,0,0.1346153846153846,0
292,0,0,0,0.07167235494880546,0
339,0,0,0,0.10882352941176471,0
195,0,0,0,0.10714285714285714,0
277,0,0,0,0.09352517985611511,0
892,0,1,0,0.05039193729003359,0
265,0,0,0,0.07142857142857142,0
302,0,1,0,0.13861386138613863,0
959,0,0,0,0.065625,0
690,0,0,0,0.060781476121562955,0
447,0,0,0,0.09821428571428571,0
681,0,1,0,0.07624633431085044,0
105,0,0,0,0.1792452830188679,0
147,0,0,0,0.25,0
1334,0,0,0,0.03445692883895131,0
399,0,0,0,0.1225,0
445,0,0,0,0.11210762331838565,0
185,0,0,0,0.12365591397849462,0
300,0,0,0,0.14285714285714285,0
226,0,0,0,0.1145374449339207,0
323,0,0,0,0.10185185185185185,0
886,0,1,0,0.08568207440811725,0
199,0,0,0,0.135,0
592,0,0,0,0.06070826306913996,0
286,0,0,0,0.09407665505226481,0
341,0,0,0,0.07017543859649122,0
1364,0,1,0,0.02490842490842491,0
3032,0,3,0,0.024398285525881965,0
2654,0,1,0,0.018832391713747645,0
291,0,1,0,0.10273972602739725,0
385,0,0,0,0.05699481865284974,0
2800,0,1,0,0.03855765797929311,0
653,0,1,0,0.06116207951070336,0
4348,0,1,0,0.02276385375948494,0
912,0,0,0,0.03504928806133625,0
1607,0,0,0,0.043532338308457715,0
1374,0,0,0,0.04,0
1037,0,0,0,0.029865125240847785,0
1963,0,0,0,0.029531568228105907,0
91,0,0,0,0.13043478260869565,0
118,0,0,0,0.09243697478991597,0
186,0,0,0,0.0962566844919786,0
2156,0,0,0,0.03801576263328697,0
166,0,0,0,0.11976047904191617,0
2180,0,2,0,0.031178358551123338,0
145,0,0,0,0.1506849315068493,0
335,0,0,0,0.1130952380952381,0
136,0,0,0,0.10218978102189781,0
217,0,0,0,0.0779816513761468,0
549,0,0,0,0.04363636363636364,0
257,0,0,0,0.046511627906976744,0
125,0,0,0,0.14285714285714285,0
612,0,0,0,0.08972267536704731,0
77,0,0,0,0.14102564102564102,0
1091,0,0,0,0.04304029304029304,0
83,0,0,0,0.13095238095238096,0
64,0,0,0,0.23076923076923078,0
47,0,0,0,0.22916666666666666,0
50,0,0,0,0.21568627450980393,0
72,0,0,0,0.1780821917808219,0
270,0,0,0,0.11808118081180811,0
41,0,0,0,0.40476190476190477,0
199,0,0,0,0.055,0
289,0,0,0,0.05517241379310345,0
199,0,0,0,0.07,0
201,0,0,0,0.04950495049504951,0
202,0,0,0,0.054187192118226604,0
176,0,0,0,0.05649717514124294,0
190,0,0,0,0.05235602094240838,0
204,0,0,0,0.06829268292682927,0
194,0,0,0,0.05641025641025641,0
177,0,0,0,0.06179775280898876,0
202,0,0,0,0.04926108374384237,0
188,0,0,0,0.0582010582010582,0
182,0,0,0,0.07103825136612021,0
186,0,0,0,0.053475935828877004,0
187,0,0,0,0.05851063829787234,0
191,0,0,0,0.078125,0
202,0,0,0,0.06403940886699508,0
196,0,0,0,0.07106598984771574,0
191,0,0,0,0.0625,0
197,0,0,0,0.07575757575757576,0
185,0,0,0,0.07526881720430108,0
183,0,0,0,0.06521739130434782,0
199,0,0,0,0.055,0
221,0,0,0,0.05405405405405406,0
175,0,0,0,0.056818181818181816,0
178,0,0,0,0.061452513966480445,0
183,0,0,0,0.05434782608695652,0
3632,0,0,0,0.03275529865125241,0
210,0,0,0,0.05687203791469194,0
207,0,0,0,0.04807692307692308,0
273,0,1,1,0.04744525547445255,0
285,0,0,0,0.06993006993006994,0
162,0,0,0,0.11042944785276074,0
118,0,0,0,0.11764705882352941,0
286,0,1,0,0.06620209059233449,0
300,0,0,0,0.053156146179401995,0
84,0,0,0,0.12941176470588237,0
139,0,0,0,0.15714285714285714,0
115,0,0,0,0.10344827586206896,0
114,0,0,0,0.1391304347826087,0
493,0,0,0,0.06072874493927125,0
135,0,0,0,0.07352941176470588,0
521,0,0,0,0.038314176245210725,0
147,0,0,0,0.11486486486486487,0
286,0,0,0,0.0627177700348432,0
696,0,0,0,0.03443328550932568,0
174,0,0,0,0.08,0
67,0,0,0,0.16176470588235295,0
220,0,0,0,0.07692307692307693,0
128,0,0,0,0.13953488372093023,0
125,0,0,1,0.14285714285714285,0
1414,0,2,0,0.0431095406360424,0
1000,0,2,0,0.04495504495504495,0
203,0,0,0,0.09313725490196079,0
111,0,0,0,0.09821428571428571,0
145,0,0,0,0.14383561643835616,0
115,0,0,0,0.12931034482758622,0
139,0,0,0,0.14285714285714285,0
479,0,0,0,0.05416666666666667,0
118,0,0,0,0.15126050420168066,0
97,0,0,0,0.19387755102040816,0
97,0,0,0,0.09183673469387756,0
96,0,0,0,0.10309278350515463,0
112,0,0,0,0.09734513274336283,0
248,0,1,0,0.08835341365461848,0
358,0,0,0,0.04735376044568245,0
82,0,0,0,0.13253012048192772,0
262,0,0,0,0.049429657794676805,0
123,0,0,0,0.18548387096774194,0
187,0,0,0,0.05851063829787234,0
454,0,1,0,0.06373626373626373,0
555,0,0,0,0.07194244604316546,0
493,0,1,0,0.08704453441295547,0
284,0,0,0,0.09824561403508772,0
190,0,0,0,0.07329842931937172,0
482,0,0,0,0.06625258799171843,0
192,0,0,0,0.07253886010362694,0
169,0,0,0,0.06470588235294118,0
168,0,0,0,0.08875739644970414,0
150,0,0,0,0.08609271523178808,0
319,0,0,0,0.0625,0
180,0,0,0,0.08287292817679558,0
489,0,0,0,0.04897959183673469,0
343,0,0,0,0.06686046511627906,0
154,0,0,0,0.1032258064516129,0
271,0,0,0,0.07352941176470588,0
163,0,0,0,0.06097560975609756,0
448,0,2,0,0.07126948775055679,0
198,0,0,0,0.10050251256281408,0
172,0,0,0,0.10404624277456648,0
65,0,0,0,0.19696969696969696,0
668,0,0,2,0.07922272047832586,0
1581,0,1,0,0.03666245259165613,0
1315,0,1,0,0.053951367781155016,0
286,0,1,0,0.10104529616724739,0
110,0,0,0,0.12612612612612611,0
144,0,0,0,0.11724137931034483,0
198,0,0,0,0.09045226130653267,0
145,0,0,0,0.07534246575342465,0
193,0,0,0,0.05154639175257732,0
374,0,0,0,0.12533333333333332,0
186,0,0,0,0.0855614973262032,0
206,0,0,0,0.07246376811594203,0
181,0,0,0,0.1043956043956044,0
250,0,0,0,0.07569721115537849,0
295,0,1,0,0.057432432432432436,0
282,0,0,0,0.06713780918727916,0
191,0,0,0,0.09375,0
218,0,0,0,0.0821917808219178,0
107,0,0,0,0.14814814814814814,0
175,0,0,0,0.09659090909090909,0
1565,0,1,0,0.02937420178799489,0
664,0,0,0,0.0406015037593985,0
1423,0,0,0,0.030196629213483147,0
189,0,0,0,0.10526315789473684,0
137,0,0,0,0.12318840579710146,0
470,0,0,0,0.06157112526539278,0
102,0,0,0,0.1650485436893204,0
173,0,0,0,0.06321839080459771,0
168,0,0,0,0.07100591715976332,0
143,0,0,0,0.1111111111111111,0
220,0,0,0,0.08597285067873303,0
189,0,0,0,0.05263157894736842,0
158,0,0,0,0.06289308176100629,0
129,0,0,0,0.1,0
194,0,0,0,0.15897435897435896,0
260,0,0,0,0.06513409961685823,0
134,0,0,0,0.08888888888888889,0
175,0,0,0,0.09659090909090909,0
85,0,0,0,0.19767441860465115,0
70,0,0,0,0.15492957746478872,0
145,0,0,0,0.1232876712328767,0
113,0,0,0,0.14035087719298245,0
39,0,0,0,0.275,0
253,0,0,0,0.09055118110236221,0
151,0,0,0,0.07894736842105263,0
141,0,0,0,0.07042253521126761,0
176,0,0,0,0.096045197740113,0
209,0,0,0,0.11904761904761904,0
164,0,0,0,0.07878787878787878,0
707,0,1,2,0.07768361581920905,0
101,0,0,0,0.11764705882352941,0
103,0,0,0,0.1346153846153846,0
109,0,0,0,0.17272727272727273,0
226,0,0,0,0.07048458149779736,0
149,0,0,0,0.06,0
107,0,0,0,0.1111111111111111,0
109,0,0,0,0.11818181818181818,0
212,0,0,0,0.06103286384976526,0
106,0,0,0,0.12149532710280374,0
461,0,0,0,0.06926406926406926,0
93,0,0,0,0.18085106382978725,0
214,0,0,0,0.10232558139534884,0
109,0,0,0,0.17272727272727273,0
171,0,0,0,0.06395348837209303,0
148,0,0,0,0.087248322147651,0
319,0,0,0,0.065625,0
162,0,0,0,0.0736196319018405,0
282,0,0,0,0.11307420494699646,0
157,0,0,0,0.06962025316455696,0
277,0,0,0,0.0683453237410072,0
492,0,0,0,0.07505070993914807,0
132,0,0,0,0.06766917293233082,0
169,0,0,0,0.06470588235294118,0
104,0,0,0,0.08571428571428572,0
154,0,0,0,0.0967741935483871,0
110,0,0,0,0.11711711711711711,0
198,0,0,0,0.07537688442211055,0
188,0,0,0,0.05291005291005291,0
201,0,0,0,0.07425742574257425,0
108,0,0,0,0.1559633027522936,0
293,0,0,0,0.07482993197278912,0
239,0,0,0,0.06666666666666667,0
129,0,0,0,0.23846153846153847,0
112,0,0,0,0.11504424778761062,0
137,0,0,0,0.13043478260869565,0
154,0,0,0,0.0967741935483871,0
101,0,0,0,0.11764705882352941,0
100,0,0,0,0.1188118811881188,0
115,0,0,0,0.07758620689655173,0
